,page_id,page_ideo_full_year,Other,Trump,Clinton,Johnson,page_name,ideology_from_community
0,5281959998,-0.3667606818924449,0.0,0.0,1.0,0.0,The New York Times,Clinton
1,5550296508,-0.190887428521387,0.0,0.0,1.0,0.0,CNN,Clinton
2,5633824547,1.137885823953098,0.0,1.0,0.0,0.0,FreedomWorks,Trump
3,5637143257,-0.515393182024238,0.0,0.0,1.0,0.0,The Boston Globe,Clinton
4,5718758966,-0.39873848545156004,0.0,0.0,1.0,0.0,Gizmodo,Clinton
5,5834919267,-0.29595150525127434,0.07142857142857142,0.0,0.9285714285714286,0.0,U.S. News and World Report,Clinton
6,5863113009,-0.47132838606517163,0.0,0.0,1.0,0.0,Los Angeles Times,Clinton
7,5953023255,-0.43276366720019394,0.21428571428571427,0.0,0.7857142857142857,0.0,Chicago Tribune,Clinton
8,5978057725,0.2151111196126312,0.0,0.0,0.0,1.0,Libertarian Party,Johnson
9,6013004059,-0.2622285293502254,0.0,0.0,1.0,0.0,The Economist,Clinton
10,6028461107,-0.23640841371243224,0.0,0.0,1.0,0.0,Moby,Clinton
11,6030918854,-1.012504517278014,0.0,0.0,1.0,0.0,The Advocate magazine,Clinton
12,6111063431,-0.24969915141888646,0.42857142857142855,0.0,0.5,0.07142857142857142,Digg,Clinton
13,6130721655,-0.29714046147453216,0.42857142857142855,0.0,0.5714285714285714,0.0,philly.com,Clinton
14,6165653060,-1.1019286417326928,0.0,0.0,1.0,0.0,AFSCME,Clinton
15,6181619439,-0.1528450250149933,0.2857142857142857,0.0,0.6428571428571429,0.07142857142857142,The Denver Post,Clinton
16,6204742571,-1.0357997227146336,0.0,0.0,1.0,0.0,Sierra Club,Clinton
17,6233046685,0.3794886760830494,0.0,0.14285714285714285,0.0,0.8571428571428571,Ron Paul,Johnson
18,6236054211,-1.4996906810950532,0.0,0.0,1.0,0.0,Brady Campaign to Prevent Gun Violence,Clinton
19,6250307292,-0.4878757505640288,0.0,0.0,1.0,0.0,Washington Post,Clinton
20,6276351475,-0.12054381747371921,0.8571428571428571,0.0,0.07142857142857142,0.07142857142857142,KING 5,Other
21,6321831972,-0.35019507989356813,0.0,0.0,1.0,0.0,The Oregonian,Clinton
22,6333396177,1.2922369754837182,0.0,1.0,0.0,0.0,NewsBusters.org,Trump
23,6363207806,-0.30606688483450883,0.5,0.0,0.35714285714285715,0.14285714285714285,CollegeHumor,Other
24,6439768716,-0.025859349836536396,0.8571428571428571,0.0,0.07142857142857142,0.07142857142857142,WMUR-TV,Other
25,6491828674,-0.6930329616081609,0.0,0.0,1.0,0.0,PBS NewsHour,Clinton
26,6499393458,0.604267497310411,0.0,1.0,0.0,0.0,Alex Jones,Trump
27,6521822915,0.006392989074484003,0.8571428571428571,0.0,0.0,0.14285714285714285,Despierta America,Other
28,6593503709,-0.910736035307583,0.07142857142857142,0.0,0.9285714285714286,0.0,Gabby Giffords,Clinton
29,6622931938,-0.26699182233298446,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,Channel 4 News,Clinton
30,6651543066,-0.1207022196184331,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,CNNMoney,Clinton
31,6683731553,-0.36360930655120777,0.5714285714285714,0.0,0.42857142857142855,0.0,Erykah Badu,Other
32,6851405967,-0.5881477996038152,0.0,0.0,1.0,0.0,CREDO Mobile,Clinton
33,6860957425,0.0014903765613615003,0.9285714285714286,0.0,0.0,0.07142857142857142,WTVR CBS 6 News,Other
34,6879409364,-0.3494077896905523,0.0,0.0,1.0,0.0,Boston.com,Clinton
35,6934857868,0.927354977726503,0.0,1.0,0.0,0.0,Mike Huckabee,Trump
36,7040724713,-0.16274365463633741,0.6428571428571429,0.0,0.21428571428571427,0.14285714285714285,Yahoo,Other
37,7257000829,1.1872405583342365,0.0,1.0,0.0,0.0,Gary L. Bauer,Trump
38,7292655492,-0.9240637665470283,0.0,0.0,1.0,0.0,MoveOn.org,Clinton
39,7331091005,-0.08056013262885152,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Bleacher Report,Other
40,7382473689,-0.26804358483633844,0.0,0.0,0.9285714285714286,0.07142857142857142,Al Jazeera English,Clinton
41,7533944086,-0.12596094233801217,0.0,0.0,1.0,0.0,The Hill,Clinton
42,7629206115,-1.3798114433942317,0.0,0.0,1.0,0.0,The Nation Magazine,Clinton
43,7642602143,-1.1055977935704926,0.0,0.0,1.0,0.0,Mother Jones,Clinton
44,7656215652,-1.2209076555805252,0.0,0.0,1.0,0.0,Tim Kaine,Clinton
45,7741299484,0.0005741605038526999,0.8571428571428571,0.0,0.0,0.14285714285714285,People en Español,Other
46,7833534974,-1.010618848298186,0.0,0.0,1.0,0.0,Florida Democratic Party,Clinton
47,7938522410,-0.10110065878922737,0.8571428571428571,0.0,0.0,0.14285714285714285,WGN TV,Other
48,7962048097,-0.5089345021430078,0.21428571428571427,0.0,0.7857142857142857,0.0,GQ,Clinton
49,7976226799,-0.5380761128215725,0.0,0.0,1.0,0.0,The Daily Show,Clinton
50,8057684437,1.029494245620167,0.0,1.0,0.0,0.0,Dick Morris,Trump
51,8303218826,0.20530569573425075,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142,Jeff Dunham,Other
52,8304333127,-0.31460741938865777,0.0,0.0,1.0,0.0,The Wall Street Journal,Clinton
53,8354368747,-0.0960984621593693,0.8571428571428571,0.0,0.0,0.14285714285714285,WESH 2 News,Other
54,8358247707,-0.1885968405975372,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Cosmopolitan,Other
55,8501031021,-1.4403880941033338,0.0,0.0,1.0,0.0,VoteVets.org,Clinton
56,8719774366,-0.21958869189871685,0.6428571428571429,0.0,0.21428571428571427,0.14285714285714285,Complex,Other
57,8810407571,-0.5075791510982929,0.0,0.0,1.0,0.0,Vanity Fair,Clinton
58,8860325749,-0.2620885453409971,0.0,0.0,1.0,0.0,Financial Times,Clinton
59,8934429638,-1.2026598158333,0.0,0.0,1.0,0.0,Planned Parenthood Action,Clinton
60,8945512054,-0.11963195059389313,0.8571428571428571,0.0,0.14285714285714285,0.0,The Columbus Dispatch,Other
61,9034820804,-0.16582305196869168,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Us Weekly,Other
62,9124187907,-0.5732935311871368,0.0,0.0,1.0,0.0,U.S. Senator Bernie Sanders,Clinton
63,9208539755,-0.0516992870078311,0.7857142857142857,0.0,0.14285714285714285,0.07142857142857142,Demi Lovato,Other
64,9258148868,-0.6267662149184848,0.0,0.0,1.0,0.0,The New Yorker,Clinton
65,9299179711,-0.289361838395381,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,The Baltimore Sun,Other
66,9324910069,1.3074851537632242,0.0,1.0,0.0,0.0,National Republican Senatorial Committee (NRSC),Trump
67,9335481377,-0.10042427548496159,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,6abc Action News,Other
68,9351577890,-0.8235199404206163,0.0,0.0,1.0,0.0,Nicholas Kristof,Clinton
69,9583477694,-0.35129838718360235,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.14285714285714285,Adryenn Ashley,Clinton
70,9586347482,0.05710025212046862,0.7857142857142857,0.14285714285714285,0.0,0.07142857142857142,al.com,Other
71,10018702564,-0.5378748342025775,0.0,0.0,1.0,0.0,HuffPost Black Voices,Clinton
72,10128918116,-0.7352187441321771,0.0,0.0,1.0,0.0,Gavin Newsom,Clinton
73,10498053716,1.5995661532043781,0.0,1.0,0.0,0.0,Media Research Center,Trump
74,10505090694,0.025358668055108394,0.8571428571428571,0.0,0.0,0.14285714285714285,WSB-TV,Other
75,10513336322,-0.31443800400317634,0.0,0.0,1.0,0.0,The Guardian,Clinton
76,10584534401,-0.1343371578020918,0.14285714285714285,0.0,0.8571428571428571,0.0,Madonna,Clinton
77,10606591490,-0.3817051197870888,0.0,0.0,1.0,0.0,TIME,Clinton
78,10643211755,-0.5049592550072254,0.0,0.0,1.0,0.0,NPR,Clinton
79,10664530778,-0.36580845696583625,0.0,0.0,1.0,0.0,Rolling Stone,Clinton
80,10674237167,1.6776636928067854,0.0,1.0,0.0,0.0,Fox News Sunday,Trump
81,10716057521,-0.9109304666625989,0.0,0.0,1.0,0.0,THE WEEK,Clinton
82,11643473298,1.6426301149863949,0.0,1.0,0.0,0.0,The Weekly Standard,Trump
83,11897558895,-0.07406953201971421,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,MLive.com,Other
84,12301006942,-1.121390528169078,0.0,0.0,1.0,0.0,Democratic Party,Clinton
85,12503116997,1.014312782888366,0.0,1.0,0.0,0.0,Dennis Prager,Trump
86,12566691349,-0.08174524982450601,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Today Show,Other
87,12616252196,-0.4435128566071998,0.07142857142857142,0.0,0.9285714285714286,0.0,Variety,Clinton
88,12795435237,0.7739908876578953,0.0,1.0,0.0,0.0,Fox Business,Trump
89,12852567813,-0.1183956805777895,0.8571428571428571,0.0,0.0,0.14285714285714285,Chron.com from the Houston Chronicle,Other
90,13152108058,-0.543147415624505,0.0,0.0,1.0,0.0,GOOD,Clinton
91,13310147298,-0.08687827793501049,0.8571428571428571,0.0,0.0,0.14285714285714285,AJC,Other
92,13312631635,-0.2205879387129941,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,The Independent,Clinton
93,13320939444,-1.2988959763045398,0.0,0.0,1.0,0.0,ProPublica,Clinton
94,13642915529,-0.1953425882650115,0.35714285714285715,0.0,0.5,0.14285714285714285,Detroit Free Press,Clinton
95,13652355666,-0.13448209116650273,0.5714285714285714,0.0,0.42857142857142855,0.0,USA TODAY,Other
96,14425952749,-0.39531719555255446,0.21428571428571427,0.0,0.7142857142857143,0.07142857142857142,The Hollywood Reporter,Clinton
97,14516439825,-0.4455111781141869,0.0,0.0,1.0,0.0,New York Magazine,Clinton
98,14827657177,0.02876971123974509,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,WRAL TV,Other
99,15139936162,1.0979945777488742,0.0,1.0,0.0,0.0,Steven Crowder,Trump
100,15418366158,2.019909881938251,0.0,1.0,0.0,0.0,PJ Media,Trump
101,15483865491,-1.3295095464373907,0.0,0.0,1.0,0.0,Al Franken,Clinton
102,15704546335,0.21117896561673635,0.0,1.0,0.0,0.0,Fox News,Trump
103,15779440092,1.134141011454417,0.0,1.0,0.0,0.0,National Review,Trump
104,16307558831,1.2822897004821654,0.0,1.0,0.0,0.0,Mark Levin,Trump
105,17108852506,-1.1621705485612082,0.0,0.0,1.0,0.0,AlterNet,Clinton
106,17414523278,-0.9406493391533494,0.0,0.0,1.0,0.0,Democracy Now!,Clinton
107,17548474116,0.1357045445777285,0.0,0.0,0.0,1.0,Reason Magazine,Johnson
108,17614953850,-0.33534329845254046,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,Funny Or Die,Clinton
109,18343191100,-0.7240297365352812,0.0,0.0,1.0,0.0,Newsweek,Clinton
110,18356341358,0.1540964477931275,0.7142857142857143,0.2857142857142857,0.0,0.0,ABC15 Arizona,Other
111,18468761129,-0.29285086624021966,0.0,0.0,1.0,0.0,The Huffington Post,Clinton
112,18793419640,-0.22852162191023065,0.14285714285714285,0.0,0.8571428571428571,0.0,CNN International,Clinton
113,18807449704,-0.3469896897872894,0.0,0.0,1.0,0.0,Mashable,Clinton
114,18813753280,-0.8571710303458148,0.0,0.0,1.0,0.0,Human Rights Campaign,Clinton
115,18943096862,-0.3720120272391799,0.0,0.0,1.0,0.0,Lizzy the Lezzy,Clinton
116,19003252165,-0.8685113870813511,0.0,0.0,1.0,0.0,Hillary Clinton Supporters,Clinton
117,19013582168,-0.5444161521651767,0.0,0.0,1.0,0.0,PBS,Clinton
118,19182454196,1.2781662665401934,0.0,1.0,0.0,0.0,Newt Gingrich,Trump
119,19420215926,1.3489599714500975,0.0,1.0,0.0,0.0,CNSNews.com,Trump
120,19440638720,-0.42594924744085166,0.0,0.0,1.0,0.0,WIRED,Clinton
121,19750633611,-1.5859331151385174,0.0,0.0,1.0,0.0,FactCheck.org,Clinton
122,19799718480,-0.6211522507997207,0.0,0.0,1.0,0.0,Out Magazine,Clinton
123,19875021647,-0.38762332490151336,0.07142857142857142,0.0,0.8571428571428571,0.07142857142857142,Consequence of Sound,Clinton
124,20114386235,-0.011431458208594801,0.42857142857142855,0.0,0.35714285714285715,0.21428571428571427,WOOD TV8,Other
125,20324257234,-1.0840834204359717,0.0,0.0,1.0,0.0,The Raw Story,Clinton
126,20446254070,-0.23251292424327583,0.35714285714285715,0.0,0.5714285714285714,0.07142857142857142,Business Insider,Clinton
127,20946638799,-0.0738796804528822,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,The Dallas Morning News,Other
128,20950654496,-0.39370275117677694,0.0,0.0,1.0,0.0,The Onion,Clinton
129,20980557060,-0.13422481212123813,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,KTVU Channel 2,Other
130,21090771700,1.1053449022509763,0.0,1.0,0.0,0.0,Gun Owners of America,Trump
131,21124264380,-0.0602065422261926,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,Trina,Other
132,21218780346,-0.3453080818443487,0.0,0.0,1.0,0.0,Foreign Policy,Clinton
133,21472760578,-0.28667743672906465,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.0,C-SPAN,Clinton
134,21516776437,-0.8579085722775127,0.0,0.0,1.0,0.0,Slate.com,Clinton
135,21626405048,0.29755832361168244,0.07142857142857142,0.9285714285714286,0.0,0.0,Kid Rock,Trump
136,21768731041,-0.9518883805096756,0.0,0.0,1.0,0.0,Scott Nevins,Clinton
137,21785951839,-0.029486546526282503,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,9GAG,Other
138,21898300328,-0.23924594932141904,0.07142857142857142,0.0,0.9285714285714286,0.0,BuzzFeed,Clinton
139,22067606728,0.7629539097114567,0.0,1.0,0.0,0.0,Allen West,Trump
140,22156858944,-0.056245812435508406,0.7142857142857143,0.0,0.07142857142857142,0.21428571428571427,Explore Talent - Acting and Modeling,Other
141,22561081832,0.867267477273988,0.0,1.0,0.0,0.0,National Rifle Association,Trump
142,23237898444,-0.1213292008482767,0.5,0.0,0.2857142857142857,0.21428571428571427,High Times,Other
143,23489729942,1.0002132846702199,0.07142857142857142,0.9285714285714286,0.0,0.0,Mike Gallagher,Trump
144,23903715309,-0.6581153686394224,0.21428571428571427,0.0,0.7857142857142857,0.0,Saul Williams,Clinton
145,24085780715,-0.6710770396974352,0.0,0.0,1.0,0.0,Dan Rather,Clinton
146,24718773587,0.897310906625958,0.0,1.0,0.0,0.0,Sarah Palin,Trump
147,25987609066,-1.1078262983877687,0.0,0.0,1.0,0.0,The Rachel Maddow Show,Clinton
148,26382032216,0.1595267984544961,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.0,WDBJ7,Other
149,26423400230,-0.5725870259768077,0.07142857142857142,0.0,0.9285714285714286,0.0,TheRoot.com,Clinton
150,26595441166,-0.9697096582113397,0.0,0.0,1.0,0.0,Media Matters for America,Clinton
151,26668999076,0.7025888408303456,0.0,0.0,0.0,1.0,The Cato Institute,Johnson
152,27088225427,-0.39471184198104614,0.0,0.07142857142857142,0.9285714285714286,0.0,RealClearPolitics,Clinton
153,27111825438,-0.2882515457729685,0.7142857142857143,0.0,0.21428571428571427,0.07142857142857142,Will Ferrell,Other
154,27479046178,-0.4715978672920827,0.0,0.0,1.0,0.0,Boing Boing,Clinton
155,29259828486,-0.7359346881056379,0.0,0.0,1.0,0.0,The Atlantic,Clinton
156,29790827612,-0.17640076050591344,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,WSVN-TV,Other
157,30116744273,-0.05165941305344441,1.0,0.0,0.0,0.0,WKYC Channel 3 - Cleveland,Other
158,30911162508,-0.28970295101669524,0.0,0.0,1.0,0.0,Forbes,Clinton
159,31160214090,-0.1284555553478628,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,ABC7NY,Other
160,31709165325,-1.7275620888600258,0.0,0.0,1.0,0.0,The Ed Schultz Show,Clinton
161,31732483895,-0.19355112580677686,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,The Tonight Show Starring Jimmy Fallon,Other
162,32109457015,-1.397005786289604,0.0,0.0,1.0,0.0,CommonDreams,Clinton
163,32616834014,0.015810492842159903,0.8571428571428571,0.0,0.0,0.14285714285714285,12 News,Other
164,33455892182,-2.306445538288112,0.0,0.0,1.0,0.0,Crooks and Liars,Clinton
165,33618597905,1.1724787287925162,0.0,1.0,0.0,0.0,Rush Limbaugh and the EIB Network,Trump
166,34226391050,0.17694902178291955,0.0,1.0,0.0,0.0,Opposing Views,Trump
167,34407447433,-0.8380308319999455,0.0,0.0,1.0,0.0,Jezebel,Clinton
168,34521916336,2.457058913347218,0.0,1.0,0.0,0.0,Brent Bozell,Trump
169,34701792581,0.1876713929126961,0.07142857142857142,0.9285714285714286,0.0,0.0,EWTN,Trump
170,35277543605,-0.21587875560265954,0.42857142857142855,0.0,0.5,0.07142857142857142,NBC Washington,Clinton
171,35541499994,-0.040466976520554705,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.14285714285714285,Dr. Mehmet Oz,Other
172,35590531315,-0.007686046336295997,0.2857142857142857,0.0,0.0,0.7142857142857143,NaturalNews.com,Johnson
173,35994014410,0.4343674786712836,0.0,0.9285714285714286,0.0,0.07142857142857142,The Washington Times,Trump
174,36019593759,1.052096708975927,0.0,1.0,0.0,0.0,Judge Jeanine Pirro,Trump
175,36400348187,0.7741246573551912,0.0,1.0,0.0,0.0,Glenn Beck,Trump
176,36496893934,0.5580470513797309,0.0,0.0,0.0,1.0,Mises Institute,Johnson
177,36808884697,-0.1276999794615534,0.5714285714285714,0.0,0.42857142857142855,0.0,Enquirer - Cincinnati and Kentucky,Other
178,37763684202,-0.7928389978625409,0.0,0.0,1.0,0.0,The Daily Beast,Clinton
179,38245492451,-0.1677471537833597,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,ABC7,Other
180,38342932750,0.0014367404714451003,1.0,0.0,0.0,0.0,NBC4,Other
181,38423635680,-0.888062735617643,0.0,0.0,1.0,0.0,Andy Borowitz,Clinton
182,38471053686,-0.8303684237850183,0.0,0.0,1.0,0.0,Elizabeth Warren,Clinton
183,38472826214,-0.3309310277743794,0.21428571428571427,0.0,0.7142857142857143,0.07142857142857142,The Seattle Times,Clinton
184,38925837299,-0.3729440971207642,0.21428571428571427,0.0,0.7142857142857143,0.07142857142857142,Miami Herald,Clinton
185,39114729405,-0.07175987616799771,0.6428571428571429,0.0,0.14285714285714285,0.21428571428571427,KUTV 2News,Other
186,39442131319,0.05457121890358562,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,FOX 5 / Fox5NY.com,Other
187,39723237897,1.5023894737662882,0.0,1.0,0.0,0.0,NRA News,Trump
188,39795225543,-0.1892037498179788,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,ComicBook.com,Other
189,39846147446,-0.5384464613505082,0.14285714285714285,0.0,0.8571428571428571,0.0,The Jewish Daily Forward,Clinton
190,40397252103,0.19646051439542497,0.8571428571428571,0.0,0.0,0.14285714285714285,WTVC-TV NewsChannel 9 News,Other
191,40656699159,1.16237061411212,0.0,1.0,0.0,0.0,Washington Examiner,Trump
192,40667713734,0.5115016459784504,0.0,1.0,0.0,0.0,Kirk Cameron,Trump
193,41093998634,0.4454870779981439,0.07142857142857142,0.9285714285714286,0.0,0.0,The Christian Post,Trump
194,41201204962,-0.1252776508284281,0.0,0.0,1.0,0.0,Mediaite,Clinton
195,41632789656,1.5874500296835732,0.0,1.0,0.0,0.0,Townhall.com,Trump
196,42324160403,-0.21725520843903914,0.5714285714285714,0.0,0.35714285714285715,0.07142857142857142,BET,Other
197,42354254341,-0.038191663387151506,0.8571428571428571,0.0,0.0,0.14285714285714285,ABC 13 Houston,Other
198,42870397984,-0.5756277861119072,0.0,0.0,1.0,0.0,Pandora Boxx,Clinton
199,43179984254,-0.7525207520570285,0.0,0.0,1.0,0.0,Daily Kos,Clinton
200,43279570822,0.02016319340374329,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 5 Atlanta,Other
201,43659862830,-0.4439419219607172,0.07142857142857142,0.0,0.9285714285714286,0.0,Roland Martin,Clinton
202,44428318380,0.1041635815489388,0.5,0.0,0.14285714285714285,0.35714285714285715,KKTV 11 News,Other
203,44473416732,1.224010935689908,0.0,1.0,0.0,0.0,Positively Republican!,Trump
204,45168721640,-0.6751572223986877,0.0,0.0,1.0,0.0,FRONTLINE,Clinton
205,45623437315,0.5776303829909384,0.0,0.9285714285714286,0.0,0.07142857142857142,Stars and Stripes,Trump
206,45809529741,0.15958622733873534,0.8571428571428571,0.0,0.0,0.14285714285714285,WITN-TV,Other
207,46129589757,-1.01610142494569,0.0,0.0,1.0,0.0,Green Party,Clinton
208,46347342434,-1.5564297821299522,0.0,0.0,1.0,0.0,EMILY's List,Clinton
209,46522519207,-0.20608760958984854,0.35714285714285715,0.0,0.6428571428571429,0.0,Austin American-Statesman,Clinton
210,47016231622,-0.41282605730229266,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,AFROPUNK,Clinton
211,47689998796,-0.11455401716292483,0.8571428571428571,0.0,0.0,0.14285714285714285,Fox 32 Chicago,Other
212,48573742500,-0.032722993255399006,1.0,0.0,0.0,0.0,cleveland.com,Other
213,48654660602,-0.319666075099073,0.7857142857142857,0.0,0.14285714285714285,0.07142857142857142,Latina Magazine,Other
214,48990004850,1.476975889498129,0.0,1.0,0.0,0.0,Republican Party of Wisconsin,Trump
215,49370991732,0.7397221226568808,0.0,0.9285714285714286,0.0,0.07142857142857142,Mark Kaye,Trump
216,49651563727,0.65035378585453,0.0,1.0,0.0,0.0,Live Action,Trump
217,49727872493,-0.11235019762883212,0.8571428571428571,0.0,0.0,0.14285714285714285,Fox 5 DC,Other
218,49867377595,1.1647484637156107,0.0,1.0,0.0,0.0,The Blacksphere,Trump
219,49940376408,-0.1610204629098111,0.0,0.0,1.0,0.0,MSN,Clinton
220,49961993286,0.6841251874224595,0.0,1.0,0.0,0.0,The Charlie Daniels Band,Trump
221,49978948774,-0.6124604952899697,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,Newsy,Clinton
222,50236802693,0.15023178991117864,0.6428571428571429,0.21428571428571427,0.0,0.14285714285714285,Fox 4,Other
223,50513265848,2.037595723576686,0.0,1.0,0.0,0.0,Citizens United,Trump
224,50978409031,-0.08866890289874572,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,azcentral,Other
225,51757123845,-0.4365590668053028,0.5,0.0,0.42857142857142855,0.07142857142857142,HELLO BEAUTIFUL,Other
226,51936848856,-0.1726598470439051,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,Detroit News,Other
227,52150999700,-0.2743532676534058,0.5714285714285714,0.0,0.35714285714285715,0.07142857142857142,Entertainment Weekly,Other
228,52902998700,-0.039066911000166585,0.7857142857142857,0.0,0.0,0.21428571428571427,FOX 12 Oregon,Other
229,52946962893,-0.380684170751679,0.42857142857142855,0.0,0.5,0.07142857142857142,B. Scott,Clinton
230,53108014196,-0.0463048475603897,0.9285714285714286,0.0,0.0,0.07142857142857142,WFSB - Channel 3 Eyewitness News,Other
231,53587699329,-0.0972214370520604,0.9285714285714286,0.0,0.07142857142857142,0.0,NBC Connecticut,Other
232,53674651369,1.1611942002284972,0.0,1.0,0.0,0.0,Susan B. Anthony List,Trump
233,54172246106,0.8756721501430639,0.0,1.0,0.0,0.0,Rand Paul,Trump
234,54444461143,0.0329254075073998,0.9285714285714286,0.0,0.0,0.07142857142857142,WTHR-TV,Other
235,55326701544,0.009457025582186,0.8571428571428571,0.0,0.0,0.14285714285714285,WFAA-TV,Other
236,55375096989,-0.3182131804606035,0.5,0.0,0.35714285714285715,0.14285714285714285,NBC Bay Area,Other
237,55845270277,-0.26087238372518223,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,World News Now,Other
238,56501027948,-0.4046953166956024,0.0,0.0,1.0,0.0,Fortune,Clinton
239,56845382910,-0.7335881173348399,0.0,0.0,1.0,0.0,HuffPost Politics,Clinton
240,57138815724,-0.1859316887703932,0.8571428571428571,0.0,0.0,0.14285714285714285,NBC Chicago,Other
241,57639415551,-0.14633742407004652,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,Las Vegas Review-Journal,Other
242,57780972549,0.0462568087351047,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,ABC11 WTVD,Other
243,57972945858,-0.23326542480326737,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,CBS Los Angeles,Other
244,58608795408,-0.013502495070821198,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,ABC Action News - WFTS - Tampa Bay,Other
245,58718055772,1.3667136817153414,0.0,1.0,0.0,0.0,Michael Savage-Fan Made Page,Trump
246,59109969606,-0.0047500596502612,0.7142857142857143,0.07142857142857142,0.0,0.21428571428571427,WBFF FOX 45,Other
247,59306617060,-0.0799649899262924,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,Good Morning America,Other
248,59344923821,0.0266705815506364,1.0,0.0,0.0,0.0,KDKA-TV | CBS Pittsburgh,Other
249,59404413854,-0.0077645931941040984,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 29,Other
250,60237406798,-0.034950635684193807,0.9285714285714286,0.0,0.0,0.07142857142857142,WLOS ABC 13,Other
251,60447222345,-1.0602219542161708,0.0,0.0,1.0,0.0,Political Humor,Clinton
252,60870934988,-0.8923762837380805,0.0,0.0,1.0,0.0,Charles M. Blow,Clinton
253,60894670532,-0.6546703022783208,0.0,0.0,1.0,0.0,Anderson Cooper 360,Clinton
254,61308923432,-1.4725473711886399,0.0,0.0,1.0,0.0,PolitiFact,Clinton
255,62317591679,-0.5023451166480771,0.0,0.0,1.0,0.0,POLITICO,Clinton
256,62507427296,-0.6436728100085959,0.0,0.0,1.0,0.0,Bill Maher,Clinton
257,64588666340,-0.35453152980735064,0.0,0.0,1.0,0.0,Haaretz.com,Clinton
258,64639136366,-1.4345939715486329,0.0,0.0,1.0,0.0,Truthdig,Clinton
259,66197856671,-0.05613579776342791,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX5 Las Vegas,Other
260,67299922445,2.080840875476738,0.0,1.0,0.0,0.0,The FOX Nation,Trump
261,67959238836,-0.1513142822140079,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,WPLG Local 10 / Local10.com,Other
262,68174059444,-0.12287707814412686,0.9285714285714286,0.0,0.0,0.07142857142857142,WCVB Channel 5 Boston,Other
263,68621004939,-0.13706955705483542,0.8571428571428571,0.0,0.0,0.14285714285714285,FOX 5 San Diego,Other
264,68771922854,-0.30061294501855546,0.35714285714285715,0.0,0.5714285714285714,0.07142857142857142,Essence,Clinton
265,69354316647,-0.19791765130734637,0.5,0.0,0.42857142857142855,0.07142857142857142,Pastor Jamal Bryant,Other
266,69813760388,0.975553011517205,0.0,1.0,0.0,0.0,Sean Hannity,Trump
267,69983322463,0.8733446922591063,0.0,1.0,0.0,0.0,Ted Cruz,Trump
268,70072372362,-0.5506857182672891,0.0,0.0,1.0,0.0,HuffPost Entertainment,Clinton
269,70644859198,-0.06906483198184352,0.8571428571428571,0.0,0.07142857142857142,0.07142857142857142,Q13 FOX,Other
270,71179904752,0.2876722831150427,0.42857142857142855,0.5714285714285714,0.0,0.0,The Inquisitr,Trump
271,71196565222,-0.8746100365603439,0.0,0.0,1.0,0.0,Lewis Black,Clinton
272,71279079017,-0.1418264381700394,0.7857142857142857,0.0,0.07142857142857142,0.14285714285714285,CBS Philly,Other
273,71352317417,-0.9332211710768522,0.0,0.0,1.0,0.0,American Atheists,Clinton
